Crop,Soil_N,Soil_P,Soil_K,Soil_pH,Rainfall,Temperature,soil_moisture,Yield_tph,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993
winter_wheat,64.7588021332452,200.0,206.52342514581835,5.8595312496253005,129.54636557513692,30.36569634785664,44.50753026074806,4.796589635586883,36.04600781,37.4057274,38.37169829,39.22854002,39.92411102,40.60729954,40.69948608,40.71978072,38.47577295,34.10265382,30.6863274,32.07688732,33.29195792,34.38844394,36.26460709,38.42798101,39.76642186,39.64676692,37.27748602,36.17317078,36.71220753,38.42924056,36.43708321,31.9605603,25.70158364,20.84492919,23.32111419,25.48184238,27.34523225,27.84767735,27.86218228,28.35985604,29.14770819,29.89018237,30.76323976,32.16289495,33.20433584,33.39214906,33.26720964,33.53296883,33.53586068,33.17806168,32.58003911,32.08104497,31.34970085,30.19465921,28.82910486,27.34516719,25.57893829,22.8487034,11.80318058,14.84894863,16.96666553,18.69266816,19.85484649,20.39963553,21.16895705,22.12443822,22.5348707,21.62343176,20.89813708,21.19832794,21.68810571,21.10904192,20.64452013,21.68750039,22.84606328,22.72633038,21.33402147,20.02030812,19.3324908,18.87104118,18.15350252,17.57513509,16.4820254,16.09004861,15.11263928,13.50009707,11.21236197,21.90761329,19.542594,18.33622767,18.19329022,18.12454815,17.99102522,17.76442153,17.51623436,17.69467152,17.87600274,18.48152756,19.00903959,19.0812733,18.61710319,18.28204617,17.88336374,18.0394525,17.79507525,17.66396602,17.35160925,17.23408883,16.87052648,16.68584972,16.51704856,16.75299575,17.53367055,19.4032137,20.97193886,24.18852619,27.52200611,30.99635599,30.84871783,31.42529942,32.58763021,34.57981376,34.57695276,32.75383581,31.15352867,30.88519787,33.03075679,36.097207,38.30676323,39.53130088,39.54095728,37.73815759,33.26436094,30.0453747,28.00238351,27.49011858,27.14262238,29.67010019,33.55919466
winter_wheat,50.66594991470627,103.90051215885455,152.21573677277243,5.949118349038357,116.37776333428587,32.92179194874327,51.06977163736082,2.6254132011470044,34.26680547,35.62085608,37.01208477,38.19810824,38.80532972,39.56710104,39.86153645,40.38077352,38.52983096,34.8498644,31.97936226,34.04943687,35.82364161,37.84861501,40.0268386,42.90485729,44.23852724,44.13115526,41.3491074,40.26500265,40.93082054,42.78271184,40.67262629,35.93768484,29.33972849,39.01865055,42.03134108,43.88668709,45.94290216,46.33987197,46.02384284,45.64539175,45.52092531,45.93352114,46.30728364,47.4786472,47.58073391,47.03856829,46.56558888,47.08530722,47.24690174,47.42148439,46.61477938,46.11270976,45.04686418,43.80451993,42.66590942,41.50886711,39.80008637,36.47146316,27.69863166,33.01854862,38.34118382,42.22929879,43.92248624,44.71511477,45.88475925,46.45329648,46.04694389,43.09369417,40.34187701,39.28119035,38.62393342,38.56319295,39.20310819,40.42410145,40.4401681,38.87768382,37.56873529,36.95816436,36.70624066,36.06875111,34.52870147,33.73945949,32.20703842,31.67199809,28.93490173,24.94549484,21.18516046,22.31636524,20.06711843,19.37513046,19.61264877,19.75348196,19.78745878,19.69761689,19.65652314,19.70317883,19.63830209,20.0715652,20.5329289,20.65791771,20.32708633,20.31107265,20.14361468,20.51143462,20.52939033,20.7506354,20.82817977,21.07082303,21.20993994,21.79952545,22.25562348,22.74770876,22.94048343,22.7116173,21.8435545,22.39646665,24.02814388,26.29807147,25.8531608,26.34830127,27.39080531,29.21712719,29.39650711,28.01207872,26.94175608,26.83511964,28.99991024,31.71319624,33.75817602,35.03356938,35.10515639,34.13602402,30.42812993,27.29439549,25.53319326,24.68824509,25.74480085,30.57983437,33.31828866
winter_wheat,57.39985661187856,111.07076041114846,149.5802389586712,5.9125837526332585,143.49008533329032,32.52041518531428,44.75257564764826,1.954201303875003,31.94732253,32.12944147,32.96493341,32.78181057,34.16141836,34.50816527,34.64484826,34.70039839,33.04121068,29.66604685,29.568306,31.26204169,32.46983338,33.66097172,35.56565729,37.53113341,38.6517738,38.36058226,36.05347627,35.13424633,35.58230251,37.59261622,36.00514628,32.1650734,26.31105719,32.4902174,35.49545018,38.1678894,40.05020471,39.76192646,38.67126214,38.14609476,38.6453977,39.41744909,40.39534238,41.5619639,41.74553828,41.70110368,41.43101998,41.73281488,41.78098576,41.90944065,41.26492683,40.4229537,39.60812123,39.11779096,37.97036651,36.28984138,34.47803911,31.74120633,23.68025985,27.88730244,31.97586301,34.75596806,35.63455566,36.88747556,38.96027703,40.34512001,39.39783452,36.6746553,34.47982517,34.26051504,34.19304856,33.53873396,33.15490247,34.0086474,35.16749701,34.28473298,32.43419556,31.24783198,31.30675981,31.08393047,29.17085793,28.48091362,27.61926061,27.84719291,25.59485294,22.23094493,18.89204467,21.71870099,19.6467768,18.61560442,18.72211749,18.79383543,18.71741998,18.70513413,18.65585803,18.89134502,18.87982287,19.36748289,19.79303039,19.88640646,19.526842,19.54782584,19.40133545,19.84841412,19.69965453,19.83740182,19.84355705,19.98466015,20.01343049,20.31797164,20.77825281,21.16056529,21.50115601,21.3298249,20.78761111,21.44183985,23.11620725,25.19945025,24.82197052,25.21416424,26.18919778,27.8736135,27.92464114,26.6977454,25.48231063,25.34349701,26.89259262,29.23977955,30.97193917,32.30294607,32.34834324,31.13338642,27.79022751,25.61646424,24.05076822,24.25744624,24.1888531,26.06842574,29.21788541
cotton,50.57134735361498,86.48199737408565,159.28212507324204,5.580919791978213,132.00377269150124,31.57568115931125,47.79483272051471,2.308265212153076,40.62972573,42.01874675,43.48329401,44.88925823,45.89016059,46.89035922,46.65806145,46.19378347,43.46891444,39.05690624,37.00766654,38.85225017,40.91665242,43.04139344,45.64513801,48.35587123,49.81108147,49.86020456,47.48682286,46.01578589,46.28864302,47.55577529,44.99226793,39.77634785,32.6705732,39.17729207,42.89047144,45.06773236,46.45158796,45.79713142,45.30679496,45.44815562,46.49179478,47.41191423,48.4109607,49.82694272,49.97909658,49.98775374,49.59137782,50.02633657,49.45515309,48.83554349,47.59378093,46.84281922,45.82192105,44.9710295,43.47452963,41.73438849,39.35850054,35.61939604,32.03006963,36.52712342,40.44943608,43.15729911,44.06505873,44.28331836,45.57409702,45.94635695,45.29837535,42.92561541,40.97283808,41.07032078,40.83782369,39.51559814,38.08191822,38.72505738,40.54785362,40.5122787,39.14906619,37.56127443,37.28478545,36.42114308,34.59595803,33.96972352,33.04815142,33.04468989,31.00932122,28.42954063,26.01821049,25.17985472,23.27113107,22.43190358,22.90903397,23.28947477,23.70924473,24.05765913,24.46858194,24.9902909,25.47450669,26.42681972,27.61236844,28.2515358,28.44251939,29.00307311,29.1367095,29.97381193,29.99902161,30.52793302,30.4992317,30.77546023,30.63213325,31.18344912,31.64653677,32.57670297,32.56518187,32.24628712,30.39622928,30.76101125,32.56096969,36.02418641,38.24936621,38.57775645,39.3146437,39.13562704,39.50401007,37.97038635,36.07375112,35.29202427,37.18747331,40.56597617,43.3010152,45.11720385,45.43239756,44.46683479,39.66839393,35.35890767,32.53171092,31.65599719,31.90997407,34.88028246,38.44146864
cotton,57.36286237007985,91.45000957396056,177.01292113996016,5.723994525177523,175.9956781965949,30.56265296118068,52.26989306274252,2.844719422433706,38.00016394,39.33785543,40.76194122,42.15332163,42.88029053,43.04882912,42.92838219,43.07898125,40.64069455,35.87641533,32.82081963,34.5922807,36.10285733,38.28330041,40.70500395,43.72421809,44.85218521,44.92327036,42.59339476,41.5628038,41.63235335,42.76661406,39.74549102,34.97223681,28.10045222,31.28567991,34.65305422,37.08735345,38.80415323,38.8240392,38.41025783,38.28946101,38.97107175,39.8607346,41.18475753,42.39557038,42.98454127,42.9861069,42.96356484,43.06028856,42.65348472,42.07781531,41.3880972,41.03697395,39.88375039,38.64408492,36.602497,34.9572589,32.76581879,29.54916428,24.45147195,27.76817536,30.69207072,32.86896284,34.30499296,34.98503252,35.8012473,36.80462417,37.19801097,35.79328279,33.94960601,33.64113203,33.17107717,31.66840777,30.74501193,31.96732977,34.02527951,33.71336576,31.78827236,29.95261943,29.65470309,29.06062443,27.49119971,26.6061339,25.89734346,25.66520878,23.85869122,22.18756763,21.21085918,19.91745929,18.23898876,17.52263482,17.7008994,17.87193433,17.93324662,18.06390706,18.24198423,18.63527702,19.13541983,20.07532249,21.13287445,21.74150601,21.92538529,22.31420471,22.39692447,23.02252077,23.07701344,23.46023344,23.44061008,23.53883951,23.33895379,23.58296637,23.78330349,24.33333564,24.70253115,25.50948378,25.53940068,27.68129362,30.79786839,34.45780792,36.53604508,37.06344327,38.09225721,37.9782732,37.82288474,35.77882471,33.88059128,33.32931544,35.53139411,38.50593997,40.88707864,42.51879463,42.69380512,41.17605998,36.4778543,33.26794265,30.95685249,30.28447433,30.15995457,32.09817269,35.87593833
cotton,54.49324365285823,83.47595358824724,165.91755752159665,5.724706575097741,127.14082019611946,32.58012513055291,50.0510386108503,2.449680147081219,35.14997987,36.29147326,37.98328214,39.34017926,39.97769464,39.91425974,40.04017099,40.42559899,38.77014051,34.98619152,32.2029399,34.18194102,36.05951764,38.02457088,40.18601361,42.74156066,43.61534471,43.54234525,41.41324887,40.57540772,40.73124739,41.78095457,39.16749512,34.59985269,28.23590343,35.25950055,38.37589195,40.30021515,42.14350486,42.14241269,41.83026786,41.01740915,41.12018576,41.49517911,42.35107415,43.26452159,43.79002125,43.78571178,43.45655426,43.49960566,43.70636266,43.71559647,43.18126461,42.44924629,41.72717833,40.80056782,39.10654628,37.32196556,35.45502147,32.20472219,30.59204108,34.61690329,38.2586046,40.71785568,41.42375371,41.63872806,42.45463599,42.89820276,42.31837057,40.1128179,38.19671433,37.68187643,36.7698346,35.20234379,34.03816656,35.00250316,36.74088826,37.20789139,36.65606891,35.58528559,35.62880527,34.66387956,32.99895858,31.75609023,30.37021798,29.74630978,27.25064168,24.9554821,23.48712304,20.78164435,19.0085778,18.26909832,18.61235547,18.87059325,19.08288956,19.19225531,19.41449842,19.79786528,20.15054089,20.97678608,22.02045635,22.95612241,23.65556084,24.7535562,25.429608,26.55953889,26.81366068,27.48757744,27.59035363,27.93967298,27.82502776,28.41152881,29.08442123,29.84757472,29.95742824,29.11256928,27.35827352,27.63893271,29.41767668,31.90755203,33.36952898,33.75508525,34.71810451,34.4331848,34.35990498,32.57420413,31.06627917,30.62367159,32.8968449,35.5988583,37.54600677,38.77666868,38.90333578,37.84825532,33.83367703,30.36482951,28.03332107,27.2170208,28.21237634,29.80111986,33.20327179
cotton,47.44999700831087,86.45764156938009,157.47099190416205,5.570585910710654,129.27992783038474,33.218861131591964,37.86746902466206,1.776674794625391,31.67684953,32.68813637,34.00776775,35.31192826,36.29160916,36.79864611,36.56338407,36.31807264,34.60766682,31.52067148,30.94080118,32.98528865,34.56198564,36.32466815,38.36957866,40.51569925,41.50056826,40.99894203,39.10506088,38.18386146,38.46313957,39.43804537,36.90577426,32.69618169,26.75571796,34.44269291,37.66389402,39.7350067,41.43383371,41.24077157,40.37361933,39.671792,39.77585514,40.54151115,41.66674255,43.22102744,43.21077394,42.88334615,42.49417919,42.77806127,42.53461997,41.97159507,41.39038075,41.38365771,40.77319293,40.2239645,38.51701812,36.81740592,34.33572739,31.14915364,28.25565628,32.95008085,36.92244706,39.89497293,41.05426095,40.87499892,41.1490559,41.42759901,41.35289155,39.7035644,37.7827752,37.33394563,36.55630448,34.89352637,33.71162679,34.3700166,36.15124533,35.82780903,34.54585739,33.19558511,33.20230805,32.89420358,31.89458279,31.79503979,30.86346369,30.34598202,28.07675924,25.57687866,23.09097771,20.31051842,18.6989845,17.92124199,18.2499655,18.38489684,18.63712379,18.58944276,18.74624785,18.96540201,19.14311983,19.82721999,20.74101624,21.52387737,21.87190628,22.51170116,22.84376399,23.74578976,23.92274529,24.31932104,24.35741567,24.58612224,24.55779794,24.97270211,25.46064468,26.05982089,26.13795563,25.38765515,23.90636682,24.08533893,25.56606316,27.71903659,29.04031697,29.51549811,30.43840438,30.23136724,30.18221839,28.71131884,27.55676036,27.19103944,29.10266129,31.46902209,33.49377643,34.7755019,34.87690156,33.58862391,30.16165057,27.834089,26.71822214,26.1882187,25.98920585,27.4123628,30.10524965
cotton,46.44632994972677,84.11852457057977,153.51953437748824,5.685879275224437,125.11412573641157,32.99231983974885,53.288774281882205,1.1766239552028317,33.12543638,34.5030962,35.9284867,36.86179773,37.84936244,38.98249525,39.1999618,38.9652815,36.57540577,32.65611361,31.23522957,33.15562899,34.5065711,36.03153627,38.57273017,41.06564207,42.07941161,42.17357489,40.61267731,39.7204556,39.4577841,40.1252995,37.64962997,33.0685835,26.85709644,35.29705159,38.38661969,40.52485183,41.67251338,41.08767602,40.46954308,40.26598597,41.03028459,41.58580306,42.31493371,43.21546797,43.54969329,43.8163929,43.32944368,43.13653526,42.52732921,42.05093893,41.69339868,41.68025443,41.43231723,40.22630137,38.26780487,36.46583346,34.2568601,30.83827105,29.27507562,33.46721354,37.14360318,40.50717253,41.7481224,41.69358015,41.54007322,41.11472156,40.53569254,39.01089825,37.63323708,37.33094115,36.30408522,34.75892558,33.83369772,34.50332373,35.64451883,35.8669027,35.22010189,34.49717898,34.31756919,34.26080558,33.40459757,33.07201541,31.83514957,31.31142614,29.27094795,26.85982572,25.24769234,20.30279442,18.79400493,17.99621263,18.28921446,18.50851797,18.61441417,18.66507146,18.82198219,19.12011714,19.37720208,20.07841938,20.97451841,21.75599248,22.20614736,23.04678566,23.37528821,24.28829824,24.38056317,24.87871016,24.88644648,25.19348672,25.21648176,25.89717124,26.42886849,27.05199392,26.96933684,26.27754515,24.71074167,25.01695925,26.62179538,28.8727796,30.24475792,30.58558749,31.50952455,31.26630732,31.15893259,29.59546666,28.29344773,28.1099052,30.08140352,32.59651545,34.5681197,35.9752299,36.17615618,34.70111261,30.82870819,27.77948784,26.31163115,25.58933533,25.77957994,28.43805219,31.28753132
cotton,47.1919408718526,83.67714493714385,159.09075173292058,5.527820679232554,155.22291620429598,35.27373183465554,54.29387917818228,1.558060828167166,37.47829526,38.71519521,39.55369617,40.42324428,41.34580931,42.22491337,42.06289536,41.41876248,39.0168599,35.23809511,34.02569944,35.71764085,37.61922811,39.43691734,41.81432647,44.10323652,45.36930542,45.3380814,43.31321663,41.78308368,41.33999629,42.3245935,40.05735224,36.15164035,29.87641437,37.7517326,40.81617475,42.39990657,43.4696156,43.00751793,42.36007126,42.18392951,43.07418853,43.92659076,44.80629098,45.63666876,45.67419245,45.1135444,44.74891483,44.91334103,45.04582586,44.90212038,44.36499659,44.13137271,43.21325255,42.03315646,40.16003942,38.43314639,36.1915604,32.63287375,29.74628374,34.2916568,38.38330236,41.13039436,41.73315194,41.4324554,42.08176738,42.81610544,42.46550009,41.28821428,39.9076051,39.77861835,38.65947163,36.61346113,35.32217177,36.15189877,38.16361602,38.32872418,37.1530306,35.36143787,34.88814637,34.02139699,32.34965757,32.2945051,32.10725169,32.42152194,29.87556541,26.7779975,24.2201131,21.19432572,19.49495756,18.71399817,19.15127314,19.5326302,19.87208497,20.11001724,20.3546085,20.66959269,21.06577671,21.87674252,23.14948099,24.11421587,24.88862082,26.0292734,26.71055289,27.92022042,28.17431938,28.84177404,29.04846579,29.51809795,29.56303775,30.09356301,30.63107966,31.37749502,31.53806175,30.84141096,28.96181784,29.17878733,30.8450412,33.46377975,34.84602374,35.12992475,36.08115894,35.89062456,35.85601565,34.08398293,32.57253671,32.11408102,34.16553723,36.88047883,38.97783805,40.3974618,40.43585092,38.99376067,34.75511893,32.53271187,30.63233481,30.35822581,29.39647389,31.31822396,35.26738395
cotton,52.35167278232826,81.54107730490236,156.22373313856554,5.735435316955819,155.47651392875918,34.68673417940541,42.766409678829554,1.9941596712178504,33.04879987,34.58925707,36.10615378,37.30922716,37.76910597,37.96527711,37.83812138,37.81639356,35.86571231,31.92520302,31.36869451,33.17775761,34.73805026,36.62601161,38.71764099,40.90034049,41.43871669,41.08637435,39.20871811,38.39410834,38.59558719,39.6082083,37.13163023,33.13005091,27.31114788,34.62836459,37.64065972,39.53740922,41.08843884,41.14495439,40.3797105,39.68233709,40.16086157,41.0552842,41.83507505,42.16563839,42.49651047,42.57444982,42.56893581,42.27906415,42.36818961,42.41929188,41.97382754,41.32483084,40.07933605,39.12028721,37.30589133,35.65345639,33.57622497,30.41293457,27.92593942,32.16414421,36.13325488,38.49353254,39.16080774,39.08447035,40.03599287,40.36869559,39.66732674,38.12725718,36.69087193,36.72254256,35.93926952,34.08336295,32.81285108,33.3158919,34.94181833,35.11732247,34.31440427,33.26421701,33.18249109,32.46269032,30.72681795,30.05291682,29.63017849,29.78283213,27.70724616,25.03575444,22.89753659,20.09500828,18.46545307,17.69124788,18.07147273,18.25868226,18.39530154,18.45850425,18.61469008,18.92803689,19.1675366,19.8460849,20.71429657,21.48880199,21.92643041,22.71780019,23.13760475,24.05250211,24.23564028,24.70677702,24.73495384,25.01981281,24.96990571,25.54156171,26.04850408,26.77971916,26.78639753,26.2001955,24.53393491,24.72047587,26.1036252,28.43504293,29.74076938,30.10822335,30.8993289,30.78908715,30.82386737,29.44044775,28.14012108,27.76830145,29.62734916,32.17493019,34.22910096,35.53070179,35.63322252,34.46352295,30.6687272,28.43225187,26.56774182,26.09934091,25.77587655,28.05612042,31.10355784
cotton,51.736058924596286,83.65027367055268,155.46836030594352,5.713628162715485,156.59404793556462,32.03361017828084,49.32997995824908,3.621728088972144,37.73362845,38.71605922,39.69880997,40.89603895,41.6356167,41.88066,42.34587779,42.70526798,40.60755883,36.24931747,34.82556072,36.56323547,38.31135015,39.90416944,42.39858171,44.72369376,45.94830494,45.45817994,43.39684187,42.15260479,42.45496065,43.22655231,40.59181044,36.37241999,30.23202385,38.25118653,41.412427,43.45271165,45.23207099,44.94492422,44.41276197,43.79095203,44.26904379,44.95108279,45.59686583,46.56086956,46.68249541,46.60483663,46.34978279,46.65497499,46.89793544,46.43229634,45.983947,45.30766612,44.51455938,43.11366484,41.0819789,39.31075416,37.01201142,34.00457743,31.89243349,36.41779348,40.15817444,43.11206438,43.89673624,44.40369511,45.1396126,46.02929552,45.32019242,43.16740973,40.70523173,40.08995903,39.33330542,38.09785064,37.54112947,38.6509057,40.06549985,39.3571604,37.96092059,36.67634991,36.83516324,36.19493086,34.6508254,34.13218111,33.46802682,33.44404691,30.73215307,28.51207159,26.75616498,21.41758939,19.7886546,19.05991665,19.50553827,19.87770381,20.23508342,20.44839527,20.63276492,21.02802596,21.397835,22.26316071,23.39818136,24.2862516,24.91144574,25.93586091,26.51709625,27.64427874,27.85571505,28.46599041,28.57803861,29.03892546,29.0572236,29.72855668,30.18770809,30.99038735,30.94352941,30.34896402,28.42747307,28.56931399,30.12439382,32.84944476,34.36368116,34.69582737,35.52252664,35.35151928,35.35184589,33.7093677,32.17900728,31.71792801,33.71176286,36.59292375,38.76169622,40.26885341,40.38445627,39.31937046,35.03139912,32.30858197,30.20701193,29.81429393,29.2773151,32.14211196,35.87822126
cotton,52.61966907754374,87.01140309107947,146.43558842580794,5.350355568268125,129.0726357722775,33.690748249783255,48.72166249985349,1.3837000100318686,34.38601935,35.37625972,36.61334756,37.68579761,38.79102232,39.37183838,39.52390654,39.53468493,37.36516406,33.37842402,31.94797695,33.76787214,35.19183577,37.17493029,39.78566815,42.43146626,43.14984496,42.83232921,40.6329458,39.60544768,39.76890134,40.68759833,38.28266706,34.00958113,28.43174645,35.98501131,39.03071511,41.106675,42.77429192,42.85705853,42.41263388,42.13437007,42.60903578,43.22636416,43.9304177,44.91993241,45.284929,45.28253126,45.17301144,45.47811925,45.25347909,44.72256875,44.11416682,43.79767094,42.82262152,41.49980202,39.6895283,38.33408668,36.48032718,33.66644616,30.89611951,34.97790026,39.20659517,42.37291869,43.40631588,42.85871684,42.86377599,43.56336531,43.56162017,42.41203263,40.65086544,40.35249174,39.32652742,37.56637796,36.57026057,37.36267071,38.62477978,38.52473558,37.55480616,36.32517328,36.2057054,35.64105991,34.20287126,33.69738438,32.86428031,32.67448048,30.04568411,27.59834248,25.94665763,20.26391559,18.71470516,17.80720491,18.19778829,18.38642864,18.64813202,18.67776475,18.81096276,19.0591519,19.28864396,20.03844245,20.87516218,21.61859112,21.95923945,22.7567299,23.17920085,24.08663043,24.16505224,24.6205505,24.65946222,25.03070911,24.99168841,25.60848817,26.06733745,26.84465469,26.82630829,26.25541377,24.61465808,24.71205606,26.12247174,28.45988178,29.848487,30.16944789,31.01271459,30.94553676,31.06697661,29.71612059,28.39781252,28.0550477,29.78105184,32.29901017,34.21334956,35.51922549,35.72042415,34.76207134,31.16202695,30.65519142,28.82285463,29.15073111,26.70796812,29.67186056,32.68558779
